업소 명,자치구 명,업태 명,지도 Y좌표,지도 X좌표,도로명주소
돌아가는삼각지,용산구,한식,37.53379072,126.9733305,서울특별시 용산구 한강대로62길
아이오유(I.O.U),용산구,한식,37.53516515,126.9456236,서울특별시 용산구 원효로1길
차돌집Ⅱ,용산구,한식,37.53488507,126.9874457,서울특별시 용산구 녹사평대로40길
차돌집,용산구,식육취급,37.5357356,126.9872781,서울특별시 용산구 녹사평대로40길
So Wat (쏘왓),용산구,경양식,37.53439142,126.9883781,서울특별시 용산구 녹사평대로40길
외양간,용산구,한식,37.53147604,126.9913744,서울특별시 용산구 녹사평대로32길
(주)크라운관광호텔,용산구,한식,0,0,서울특별시 용산구 녹사평대로
(주)수지스,용산구,경양식,37.5338833,126.9888172,서울특별시 용산구 이태원로
대한각,용산구,중국식,37.53087416,126.9913066,서울특별시 용산구 녹사평대로26길
다도해,용산구,일식,37.52856412,126.993108,서울특별시 용산구 장문로
스카이부페,용산구,뷔페식,37.52856412,126.993108,서울특별시 용산구 장문로
투게더,용산구,패스트푸드,37.52856412,126.993108,서울특별시 용산구 장문로
이태원써브웨이,용산구,분식,37.53422239,126.9929445,서울특별시 용산구 이태원로
더플라잉팬블루,용산구,기타(일반음식점),37.53495049,126.9945692,서울특별시 용산구 이태원로27가길
산토리니,용산구,경양식,37.53482786,126.9928992,서울특별시 용산구 이태원로27가길
단풍나무이태원(유),용산구,한식,37.53510542,126.9937907,서울특별시 용산구 이태원로27가길
방태산,용산구,한식,37.52649079,126.9553726,서울특별시 용산구 이촌로18길
하노이의아침,용산구,기타(일반음식점),37.55346139,126.9735634,서울특별시 용산구 후암로
대우정,용산구,한식,37.55316239,126.9741656,서울특별시 용산구 후암로57길
미스터피자여의도점,영등포구,분식,37.52101469,126.9239915,서울특별시 영등포구 의사당대로
엠넷펍,영등포구,호프(소주방),37.51723371,126.903716,서울특별시 영등포구 영중로
성북종로학원식당,성북구,한식,37.58802656,127.0290212,서울특별시 성북구 개운사길
(주)아워홈 근로복지공단점,영등포구,한식,37.52038766,126.9136032,서울특별시 영등포구 버드나루로2길
고대본죽,성북구,한식,37.58614163,127.0292469,서울특별시 성북구 인촌로
모심,성북구,한식,37.58603748,127.0277615,서울특별시 성북구 인촌로
등촌샤브칼국수,성북구,한식,37.5869958,127.029125,서울특별시 성북구 개운사길
자연식가,성북구,한식,37.58884455,127.0043116,서울특별시 성북구 성북로5길
(주)이랜드크루즈 엘페1호,영등포구,경양식,37.52581281,126.9384083,서울특별시 영등포구 여의동로
(주)서울마리나,영등포구,경양식,37.534813,126.9115862,서울특별시 영등포구 여의서로
샤브샤브63 (Shabu Shabu 63),영등포구,기타(일반음식점),37.51966515,126.939911,서울특별시 영등포구 63로
터치더스카이,영등포구,출장조리,37.51966515,126.939911,서울특별시 영등포구 63로
안동할매청국장,성북구,한식,37.58894185,127.0046512,서울특별시 성북구 성북로5길
컨벤션센타,영등포구,출장조리,37.51966515,126.939911,서울특별시 영등포구 63로
한강,성북구,한식,37.58877248,127.0041123,서울특별시 성북구 창경궁로43길
63뷔페파빌리온,영등포구,경양식,37.51966515,126.939911,서울특별시 영등포구 63로
종고산,영등포구,한식,37.52021802,126.9295081,서울특별시 영등포구 여의대방로65길
주식회사 국제 스카이웨이호텔 곰의집,성북구,경양식,37.59644527,127.0054897,서울특별시 성북구 북악산로
스타차이나,영등포구,중국식,37.52044134,126.9292952,서울특별시 영등포구 여의대방로65길
춘향골남원추어탕,영등포구,한식,37.5200746,126.9307706,서울특별시 영등포구 의사당대로1길
선동보리밥,성북구,한식,37.59480543,126.99389,서울특별시 성북구 성북로
기소야여의도중앙점,영등포구,일식,37.52455004,126.9237074,서울특별시 영등포구 여의대로
섭지코지,성북구,통닭(치킨),37.59155476,127.0034784,서울특별시 성북구 성북로
구마산,영등포구,한식,37.52149453,126.9306788,서울특별시 영등포구 국제금융로
한우집 위,영등포구,한식,37.52020495,126.9318022,서울특별시 영등포구 국제금융로
홍보석,영등포구,중국식,37.52101469,126.9239915,서울특별시 영등포구 의사당대로
소고기전문점카우락,성북구,한식,37.61080754,127.0575981,서울특별시 성북구 화랑로
여의도맨하탄웨딩컨벤션,영등포구,뷔페식,37.52078948,126.9269103,서울특별시 영등포구 국제금융로6길
조마루감자탕,성북구,한식,37.58842896,127.0169156,서울특별시 성북구 보문로
(주)농협유통 두레미담여의도점,영등포구,한식,37.52201674,126.9300494,서울특별시 영등포구 국제금융로8길
아웃백스테이크하우스여의도점,영등포구,경양식,37.5218075,126.9296966,서울특별시 영등포구 국제금융로8길
에렉스에프앤비(주)바이킹KT,영등포구,뷔페식,37.52162054,126.9191402,서울특별시 영등포구 여의대로
올라6,영등포구,경양식,37.52121651,126.9185841,서울특별시 영등포구 여의대로
한우리,성북구,한식,37.57957677,127.0219627,서울특별시 성북구 보문로13나길
파크카페,영등포구,경양식,37.52121651,126.9185841,서울특별시 영등포구 여의대로
(주)세븐스프링스,영등포구,경양식,37.5216338,126.9227873,서울특별시 영등포구 여의나루로
태능식당,성북구,한식,37.58371438,127.0206053,서울특별시 성북구 보문로
(주)동원홈푸드 한국투자증권점,영등포구,한식,37.52308171,126.9214238,서울특별시 영등포구 여의대로
애슐리 여의도점,영등포구,경양식,37.52432191,126.9277304,서울특별시 영등포구 여의나루로
선창연가,성북구,한식,37.59382401,127.0175418,서울특별시 성북구 동소문로23길
(주)엠에프지코리아 매드포갈릭 여의도점,영등포구,경양식,37.52408202,126.9244952,서울특별시 영등포구 국제금융로2길
영광굴비,성북구,한식,37.59009743,127.0180663,서울특별시 성북구 보문로32길
블루밍가든 여의도점,영등포구,경양식,37.52403775,126.9229024,서울특별시 영등포구 여의대로
토니로마스여의도점,영등포구,경양식,37.52408202,126.9244952,서울특별시 영등포구 국제금융로2길
마켓오,영등포구,한식,37.52430569,126.9248389,서울특별시 영등포구 국제금융로2길
해송,성북구,일식,37.59093364,127.0174506,서울특별시 성북구 동소문로20길
에이치엘씨(유)홀리차우여의도점,영등포구,중국식,37.52430569,126.9248389,서울특별시 영등포구 국제금융로2길
오리옥스여의도점,영등포구,경양식,37.52792684,126.9292429,서울특별시 영등포구 여의대로
벽돌의꿈,성북구,한식,37.59216267,127.0169028,서울특별시 성북구 동소문로20가길
키사라 여의도,영등포구,일식,37.52792684,126.9292429,서울특별시 영등포구 여의대로
싱카이 여의도,영등포구,중국식,37.52792684,126.9292429,서울특별시 영등포구 여의대로
(주)고촌정,영등포구,한식,37.5329136,126.9164036,서울특별시 영등포구 의사당대로
국회구내식당-직원용,영등포구,한식,37.52719346,126.915591,서울특별시 영등포구 국회대로62길
이가갈비,성동구,한식,37.56005976,127.0409351,서울특별시 성동구 마조로
(주)참배나무골 여의도점,영등포구,한식,37.52631919,126.9177188,서울특별시 영등포구 국회대로62길
밥줘술줘보쌈왕족발,성동구,한식,37.56049975,127.0400661,서울특별시 성동구 마조로1가길
삼도회집,영등포구,일식,37.52827166,126.916436,서울특별시 영등포구 국회대로
동해도스시,영등포구,일식,37.52869312,126.9213817,서울특별시 영등포구 은행로
스시우마이,성동구,일식,37.56069056,127.0406547,서울특별시 성동구 마조로7길
대방골,영등포구,한식,37.53093101,126.9210852,서울특별시 영등포구 국회대로
가시리 여의도점,영등포구,한식,37.52982517,126.9219688,서울특별시 영등포구 국회대로74길
성민촌,영등포구,한식,37.52945438,126.9226163,서울특별시 영등포구 은행로
의정부식부대찌개(강스),성동구,한식,37.5579978,127.0306122,서울특별시 성동구 행당로
외백,영등포구,중국식,37.529558,126.9212586,서울특별시 영등포구 국회대로72길
한양대동문회관구내식당,성동구,한식,37.55947938,127.0413467,서울특별시 성동구 마조로
목장원,영등포구,한식,37.52997578,126.9208282,서울특별시 영등포구 국회대로72길
원할머니보쌈용답점,성동구,한식,37.56500992,127.0541581,서울특별시 성동구 용답중앙15길
청해진,영등포구,일식,37.53008766,126.9210634,서울특별시 영등포구 국회대로74길
해궁수라(씨팰리스),성동구,한식,37.54517947,127.0568958,서울특별시 성동구 성수일로8길
남해바다(횟집),영등포구,일식,37.52973312,126.9245121,서울특별시 영등포구 은행로
기소야서여의도점,영등포구,일식,37.52927205,126.9248927,서울특별시 영등포구 여의공원로
유니온부페,성동구,뷔페식,37.54367037,127.0548397,서울특별시 성동구 연무장7길
태영한우마을,영등포구,한식,37.52979879,126.9257792,서울특별시 영등포구 여의공원로
퀸즈 에이프런,영등포구,뷔페식,37.52568094,126.8831158,서울특별시 영등포구 영등포로3길
신우정,성동구,한식,37.54556021,127.0518718,서울특별시 성동구 연무장3길
진서방통큰주먹고기,성동구,한식,37.53924142,127.0540489,서울특별시 성동구 뚝섬로
이솔마루,영등포구,한식,37.52364701,126.8854991,서울특별시 영등포구 선유서로
이북집찹쌀순대,성동구,한식,37.54344588,127.0570438,서울특별시 성동구 성수이로
온누리장작구이영등포점,영등포구,한식,37.49991542,126.9069952,서울특별시 영등포구 신풍로
좋은생고기 정육식당,성동구,한식,37.54404074,127.0566278,서울특별시 성동구 아차산로
신토오리,영등포구,한식,37.49793152,126.9194055,서울특별시 영등포구 여의대방로
백악관웨딩문화원,영등포구,뷔페식,37.50070248,126.908763,서울특별시 영등포구 신길로
독도참치,성동구,일식,37.54499352,127.053786,서울특별시 성동구 아차산로
탕가네 김치찌개,성동구,한식,37.54250402,127.0518652,서울특별시 성동구 성수일로4길
포베이성수점,성동구,한식,37.54250402,127.0518652,서울특별시 성동구 성수일로4길
막내회센타,영등포구,일식,37.51190799,126.9144002,서울특별시 영등포구 도신로53길
능이버섯백숙,영등포구,한식,37.51675574,126.8888578,서울특별시 영등포구 선유로
남원추어탕,영등포구,한식,37.51673423,126.8928757,서울특별시 영등포구 도림로
포메인,영등포구,기타(일반음식점),37.51474535,126.8975388,서울특별시 영등포구 경인로
놀부부대찌개철판구이,영등포구,한식,37.51474535,126.8975388,서울특별시 영등포구 경인로
송담추어탕,성동구,한식,37.54801667,127.0551009,서울특별시 성동구 광나루로2길
제주이녁이랑,영등포구,일식,37.51474534,126.8975388,서울특별시 영등포구 경인로
한세희복집,성동구,한식,37.54524084,127.0566876,서울특별시 성동구 성수일로8길
한촌설렁탕 성수점,성동구,한식,37.54514332,127.0571266,서울특별시 성동구 성수이로
박대박의정부부대찌개,영등포구,한식,37.51836776,126.8979772,서울특별시 영등포구 문래로26길
세렌체,영등포구,뷔페식,37.51836776,126.8979772,서울특별시 영등포구 문래로26길
상락푸드,영등포구,기타(일반음식점),37.52517789,126.9248787,서울특별시 영등포구 국제금융로
강남웨딩문화원(대림점)부페,영등포구,뷔페식,37.48662096,126.903493,서울특별시 영등포구 시흥대로
